feature_vector,video_path,label
[[0.23686925 0.21545437 0.14940368 ... 0.17265475 0.29275987 0.55042285]],some_videos_sample_clips/picking fruit/fSxQRDrvUSs/clip_0010.mp4,normal
[[0.13862179 0.20302823 0.17341055 ... 0.09486848 0.11877078 0.22961235]],some_videos_sample_clips/picking fruit/fSxQRDrvUSs/clip_0001.mp4,normal
[[0.21703441 0.22898875 0.09859305 ... 0.12382855 0.09247907 0.13963787]],some_videos_sample_clips/picking fruit/fSxQRDrvUSs/clip_0004.mp4,normal
[[0.07505006 0.12753096 0.11824322 ... 0.11333854 0.303934   0.36691505]],some_videos_sample_clips/picking fruit/fSxQRDrvUSs/clip_0016.mp4,normal
[[0.19189349 0.21647492 0.05662275 ... 0.         0.409126   0.08936646]],some_videos_sample_clips/picking fruit/fSxQRDrvUSs/clip_0005.mp4,normal
[[0.20470344 0.24871695 0.1254953  ... 0.19177595 0.13828017 0.3755246 ]],some_videos_sample_clips/picking fruit/fSxQRDrvUSs/clip_0008.mp4,normal
[[0.24086769 0.14124969 0.11952686 ... 0.15711129 0.3349362  0.29198357]],some_videos_sample_clips/picking fruit/fSxQRDrvUSs/clip_0007.mp4,normal
[[0.09663714 0.05620048 0.03353084 ... 0.22512412 0.06222957 0.12580678]],some_videos_sample_clips/picking fruit/risIxvKb0dI/clip_0006.mp4,normal
[[0.         0.21915446 0.0826351  ... 0.30681035 0.26204532 0.26692262]],some_videos_sample_clips/picking fruit/risIxvKb0dI/clip_0002.mp4,normal
[[0.27384314 0.04447211 0.12157475 ... 0.16104624 0.         0.23840861]],some_videos_sample_clips/picking fruit/risIxvKb0dI/clip_0011.mp4,normal
[[0.03302034 0.08702885 0.11324252 ... 0.30163524 0.39608976 0.087976  ]],some_videos_sample_clips/picking fruit/risIxvKb0dI/clip_0012.mp4,normal
[[0.27097458 0.21437705 0.35796407 ... 0.112789   0.2470995  0.05731712]],some_videos_sample_clips/picking fruit/risIxvKb0dI/clip_0014.mp4,normal
[[0.22713827 0.22002743 0.03941029 ... 0.2218389  0.19165215 0.09024886]],some_videos_sample_clips/picking fruit/risIxvKb0dI/clip_0003.mp4,normal
[[0.12302955 0.23803611 0.09273809 ... 0.3680813  0.04245906 0.23046958]],some_videos_sample_clips/picking fruit/risIxvKb0dI/clip_0000.mp4,normal
[[0.12214015 0.         0.13801858 ... 0.23697117 0.20772754 0.        ]],some_videos_sample_clips/picking fruit/risIxvKb0dI/clip_0009.mp4,normal
[[0.1391844  0.27899894 0.14046824 ... 0.26676446 0.28582653 0.12902084]],some_videos_sample_clips/picking fruit/risIxvKb0dI/clip_0013.mp4,normal
[[0.13993834 0.29287395 0.04427847 ... 0.14673972 0.2118253  0.0491438 ]],some_videos_sample_clips/picking fruit/risIxvKb0dI/clip_0010.mp4,normal
[[0.03913888 0.23111387 0.06964336 ... 0.36053142 0.03424842 0.12634939]],some_videos_sample_clips/picking fruit/risIxvKb0dI/clip_0001.mp4,normal
[[0.24366546 0.11235883 0.08163233 ... 0.28576395 0.13084961 0.14862485]],some_videos_sample_clips/picking fruit/risIxvKb0dI/clip_0004.mp4,normal
[[0.29436675 0.45459375 0.03982951 ... 0.08602443 0.25265774 0.08121474]],some_videos_sample_clips/picking fruit/risIxvKb0dI/clip_0005.mp4,normal
[[0.22122613 0.11761876 0.0375214  ... 0.24082394 0.3359513  0.22378138]],some_videos_sample_clips/picking fruit/risIxvKb0dI/clip_0008.mp4,normal
[[0.1424549  0.         0.06587608 ... 0.07358109 0.1803605  0.09811595]],some_videos_sample_clips/picking fruit/risIxvKb0dI/clip_0007.mp4,normal
[[0.1457727  0.3077985  0.1155431  ... 0.06917665 0.18717745 0.25414178]],some_videos_sample_clips/picking fruit/RZ_DCACepxo/clip_0006.mp4,normal
[[0.03562896 0.32195553 0.13743119 ... 0.080157   0.02924274 0.45374066]],some_videos_sample_clips/picking fruit/RZ_DCACepxo/clip_0002.mp4,normal
[[0.02585394 0.15727589 0.17732237 ... 0.09669673 0.09444546 0.3541462 ]],some_videos_sample_clips/picking fruit/RZ_DCACepxo/clip_0003.mp4,normal
[[0.07404756 0.35741192 0.14542508 ... 0.2084831  0.0666744  0.54017824]],some_videos_sample_clips/picking fruit/RZ_DCACepxo/clip_0000.mp4,normal
[[0.04698756 0.4589694  0.12499853 ... 0.10396377 0.11316662 0.35294423]],some_videos_sample_clips/picking fruit/RZ_DCACepxo/clip_0009.mp4,normal
[[0.19765347 0.087882   0.22295766 ... 0.11165998 0.10836238 0.3907976 ]],some_videos_sample_clips/picking fruit/RZ_DCACepxo/clip_0001.mp4,normal
[[0.0032192  0.19706202 0.19379492 ... 0.01982641 0.06173588 0.52298933]],some_videos_sample_clips/picking fruit/RZ_DCACepxo/clip_0004.mp4,normal
[[0.00554883 0.22963253 0.25304553 ... 0.0193559  0.05893124 0.69153905]],some_videos_sample_clips/picking fruit/RZ_DCACepxo/clip_0005.mp4,normal
[[0.23239754 0.47929868 0.22519827 ... 0.13912366 0.07537564 0.2665779 ]],some_videos_sample_clips/picking fruit/RZ_DCACepxo/clip_0008.mp4,normal
[[0.07862791 0.35747337 0.21507876 ... 0.132129   0.09593973 0.9000112 ]],some_videos_sample_clips/picking fruit/RZ_DCACepxo/clip_0007.mp4,normal
[[0.4314513  0.30215964 0.25480458 ... 0.586731   0.199764   0.3594412 ]],some_videos_sample_clips/picking fruit/Do-nk35kGR8/clip_0006.mp4,normal
[[0.2604691  0.2500329  0.22500244 ... 0.2109297  0.01492732 0.1613786 ]],some_videos_sample_clips/picking fruit/Do-nk35kGR8/clip_0002.mp4,normal
[[0.30649504 0.06948743 0.13181534 ... 0.03502546 0.1423078  0.4462946 ]],some_videos_sample_clips/picking fruit/Do-nk35kGR8/clip_0011.mp4,normal
[[0.04414178 0.07461133 0.11376458 ... 0.14390272 0.27047127 0.11278265]],some_videos_sample_clips/picking fruit/Do-nk35kGR8/clip_0017.mp4,normal
[[0.19479127 0.27202773 0.15185933 ... 0.22444807 0.29317018 0.3276399 ]],some_videos_sample_clips/picking fruit/Do-nk35kGR8/clip_0012.mp4,normal
[[0.07362374 0.16214325 0.320662   ... 0.07415169 0.18097034 0.14029543]],some_videos_sample_clips/picking fruit/Do-nk35kGR8/clip_0014.mp4,normal
[[0.2151695  0.09475143 0.10757382 ... 0.11072673 0.16906898 0.22146535]],some_videos_sample_clips/picking fruit/Do-nk35kGR8/clip_0003.mp4,normal
[[0.01765797 0.16336925 0.07451972 ... 0.1626716  0.06144935 0.23187652]],some_videos_sample_clips/picking fruit/Do-nk35kGR8/clip_0000.mp4,normal
[[0.25324988 0.16611    0.07658444 ... 0.15737839 0.3820715  0.3107858 ]],some_videos_sample_clips/picking fruit/Do-nk35kGR8/clip_0015.mp4,normal
[[0.3786711  0.21768217 0.11251252 ... 0.11255528 0.06914704 0.23409815]],some_videos_sample_clips/picking fruit/Do-nk35kGR8/clip_0009.mp4,normal
[[0.32329035 0.2714238  0.09921227 ... 0.2318882  0.17035122 0.25363457]],some_videos_sample_clips/picking fruit/Do-nk35kGR8/clip_0013.mp4,normal
[[0.18263374 0.18717985 0.23855045 ... 0.04708003 0.26648504 0.24909797]],some_videos_sample_clips/picking fruit/Do-nk35kGR8/clip_0010.mp4,normal
[[0.15108724 0.         0.11674031 ... 0.1490792  0.27093968 0.2077605 ]],some_videos_sample_clips/picking fruit/Do-nk35kGR8/clip_0001.mp4,normal
[[0.35481593 0.07177978 0.10030168 ... 0.12248375 0.11218987 0.12724657]],some_videos_sample_clips/picking fruit/Do-nk35kGR8/clip_0004.mp4,normal
[[0.07167995 0.25977874 0.01773103 ... 0.09875713 0.18059729 0.2360783 ]],some_videos_sample_clips/picking fruit/Do-nk35kGR8/clip_0016.mp4,normal
[[0.08810787 0.33546746 0.11857057 ... 0.05998778 0.2531767  0.05426311]],some_videos_sample_clips/picking fruit/Do-nk35kGR8/clip_0005.mp4,normal
[[0.19575241 0.40017796 0.0470844  ... 0.21581613 0.32339    0.3365991 ]],some_videos_sample_clips/picking fruit/Do-nk35kGR8/clip_0008.mp4,normal
[[0.35443255 0.19602703 0.12271064 ... 0.34994298 0.18740717 0.25212842]],some_videos_sample_clips/picking fruit/Do-nk35kGR8/clip_0007.mp4,normal
[[0.20857957 0.33091918 0.09854276 ... 0.07059604 0.15286972 0.3962772 ]],some_videos_sample_clips/picking fruit/tgq8LMKprDQ/clip_0006.mp4,normal
[[0.03747289 0.0606297  0.1190542  ... 0.3711495  0.05981976 0.24365225]],some_videos_sample_clips/picking fruit/tgq8LMKprDQ/clip_0002.mp4,normal
[[0.03675237 0.18630221 0.10661753 ... 0.12563677 0.07959285 0.4725111 ]],some_videos_sample_clips/picking fruit/tgq8LMKprDQ/clip_0011.mp4,normal
[[0.29596397 0.24017982 0.11342764 ... 0.23785673 0.04747872 0.04278649]],some_videos_sample_clips/picking fruit/tgq8LMKprDQ/clip_0017.mp4,normal
[[0.00732845 0.0366618  0.15185983 ... 0.29490307 0.05068205 0.41908494]],some_videos_sample_clips/picking fruit/tgq8LMKprDQ/clip_0012.mp4,normal
[[0.12960751 0.20721395 0.07507911 ... 0.29310724 0.02817608 0.12213335]],some_videos_sample_clips/picking fruit/tgq8LMKprDQ/clip_0014.mp4,normal
[[0.20922628 0.0913921  0.15969141 ... 0.08737026 0.23156266 0.20608218]],some_videos_sample_clips/picking fruit/tgq8LMKprDQ/clip_0003.mp4,normal
[[0.26593366 0.22792144 0.23722923 ... 0.13137965 0.06552681 0.42516747]],some_videos_sample_clips/picking fruit/tgq8LMKprDQ/clip_0000.mp4,normal
[[0.178525   0.18946807 0.1829594  ... 0.10039961 0.0493249  0.3545598 ]],some_videos_sample_clips/picking fruit/tgq8LMKprDQ/clip_0015.mp4,normal
[[0.1996838  0.3386128  0.         ... 0.17275535 0.08562582 0.10667744]],some_videos_sample_clips/picking fruit/tgq8LMKprDQ/clip_0009.mp4,normal
[[0.10095576 0.23955719 0.09011525 ... 0.07834702 0.0914811  0.4729607 ]],some_videos_sample_clips/picking fruit/tgq8LMKprDQ/clip_0013.mp4,normal
[[0.17812437 0.20542867 0.12499117 ... 0.19945483 0.07545509 0.41674313]],some_videos_sample_clips/picking fruit/tgq8LMKprDQ/clip_0010.mp4,normal
[[0.07863605 0.21800326 0.09817047 ... 0.1340612  0.16200633 0.27537772]],some_videos_sample_clips/picking fruit/tgq8LMKprDQ/clip_0001.mp4,normal
[[0.32024565 0.17282906 0.09046172 ... 0.2174853  0.11696577 0.38220415]],some_videos_sample_clips/picking fruit/tgq8LMKprDQ/clip_0004.mp4,normal
[[0.27295622 0.18289737 0.22231375 ... 0.08888367 0.13060167 0.24535993]],some_videos_sample_clips/picking fruit/tgq8LMKprDQ/clip_0016.mp4,normal
[[0.13740367 0.         0.1270942  ... 0.23914455 0.1643898  0.25891742]],some_videos_sample_clips/picking fruit/tgq8LMKprDQ/clip_0005.mp4,normal
[[0.19126074 0.13565195 0.25015098 ... 0.1881794  0.10794795 0.11543238]],some_videos_sample_clips/picking fruit/tgq8LMKprDQ/clip_0008.mp4,normal
[[0.06320228 0.21929376 0.1562256  ... 0.06576703 0.08808315 0.3026764 ]],some_videos_sample_clips/picking fruit/tgq8LMKprDQ/clip_0007.mp4,normal
[[0.22258487 0.08135819 0.2570885  ... 0.1136836  0.03897658 0.05600945]],some_videos_sample_clips/picking fruit/fuOAtD8t_HI/clip_0006.mp4,normal
[[0.14679752 0.30449662 0.03680602 ... 0.10169146 0.18122219 0.0610242 ]],some_videos_sample_clips/picking fruit/fuOAtD8t_HI/clip_0002.mp4,normal
[[0.04134634 0.06883291 0.18383764 ... 0.05472602 0.19242449 0.10712421]],some_videos_sample_clips/picking fruit/fuOAtD8t_HI/clip_0011.mp4,normal
[[0.20419109 0.         0.13984859 ... 0.11357947 0.13537757 0.0695656 ]],some_videos_sample_clips/picking fruit/fuOAtD8t_HI/clip_0012.mp4,normal
[[0.26437008 0.13641118 0.299095   ... 0.13393722 0.36195746 0.08081128]],some_videos_sample_clips/picking fruit/fuOAtD8t_HI/clip_0014.mp4,normal
[[0.19871981 0.20908144 0.17353837 ... 0.12119856 0.04325582 0.05012143]],some_videos_sample_clips/picking fruit/fuOAtD8t_HI/clip_0003.mp4,normal
[[0.2779881  0.21589246 0.12212691 ... 0.09066503 0.11680534 0.35056645]],some_videos_sample_clips/picking fruit/fuOAtD8t_HI/clip_0000.mp4,normal
[[0.21259594 0.33533037 0.10474046 ... 0.22750835 0.04861243 0.13086632]],some_videos_sample_clips/picking fruit/fuOAtD8t_HI/clip_0015.mp4,normal
[[0.19459064 0.2234184  0.16984954 ... 0.13062374 0.14494677 0.31458032]],some_videos_sample_clips/picking fruit/fuOAtD8t_HI/clip_0009.mp4,normal
[[0.         0.16717015 0.10886057 ... 0.09401399 0.17431974 0.39274836]],some_videos_sample_clips/picking fruit/fuOAtD8t_HI/clip_0013.mp4,normal
[[0.19485135 0.28021345 0.17757456 ... 0.07356464 0.11407939 0.24340068]],some_videos_sample_clips/picking fruit/fuOAtD8t_HI/clip_0010.mp4,normal
[[0.24101172 0.14089338 0.         ... 0.1859943  0.1542505  0.4298198 ]],some_videos_sample_clips/picking fruit/fuOAtD8t_HI/clip_0001.mp4,normal
[[0.2626071  0.         0.08263346 ... 0.10706669 0.05805004 0.11264838]],some_videos_sample_clips/picking fruit/fuOAtD8t_HI/clip_0004.mp4,normal
[[0.09994617 0.11909539 0.14536335 ... 0.1056599  0.05695417 0.        ]],some_videos_sample_clips/picking fruit/fuOAtD8t_HI/clip_0016.mp4,normal
[[0.11218131 0.17340901 0.1340375  ... 0.09294315 0.03448173 0.05790425]],some_videos_sample_clips/picking fruit/fuOAtD8t_HI/clip_0005.mp4,normal
[[0.06971892 0.16813473 0.20787942 ... 0.         0.09856727 0.25317848]],some_videos_sample_clips/picking fruit/fuOAtD8t_HI/clip_0008.mp4,normal
[[0.16956079 0.09306643 0.12445443 ... 0.08512087 0.10511321 0.21360238]],some_videos_sample_clips/picking fruit/fuOAtD8t_HI/clip_0007.mp4,normal
[[0.38834086 0.15909226 0.14664388 ... 0.15608983 0.22647844 0.31504261]],some_videos_sample_clips/picking fruit/qt6ty_hwkmw/clip_0006.mp4,normal
[[0.16005214 0.3406318  0.17962241 ... 0.2039239  0.35302585 0.12534454]],some_videos_sample_clips/picking fruit/qt6ty_hwkmw/clip_0002.mp4,normal
[[0.24477959 0.35168692 0.1229151  ... 0.09062716 0.18020265 0.60407513]],some_videos_sample_clips/picking fruit/qt6ty_hwkmw/clip_0011.mp4,normal
[[0.2370049  0.11422906 0.2856669  ... 0.22824238 0.         0.38675627]],some_videos_sample_clips/picking fruit/qt6ty_hwkmw/clip_0017.mp4,normal
[[0.4096263  0.15385723 0.2041341  ... 0.35777745 0.11422616 0.06499254]],some_videos_sample_clips/picking fruit/qt6ty_hwkmw/clip_0012.mp4,normal
[[0.13014401 0.16533865 0.05260535 ... 0.14577731 0.55349797 0.10337223]],some_videos_sample_clips/picking fruit/qt6ty_hwkmw/clip_0014.mp4,normal
[[0.2560576  0.1858646  0.11179862 ... 0.23849474 0.15660582 0.07404128]],some_videos_sample_clips/picking fruit/qt6ty_hwkmw/clip_0003.mp4,normal
[[0.17065291 0.         0.10759351 ... 0.098887   0.23823695 0.10587721]],some_videos_sample_clips/picking fruit/qt6ty_hwkmw/clip_0000.mp4,normal
[[0.         0.1608439  0.09661193 ... 0.16762285 0.33210573 0.36271998]],some_videos_sample_clips/picking fruit/qt6ty_hwkmw/clip_0015.mp4,normal
[[0.13599212 0.04413652 0.02876231 ... 0.11563259 0.10196916 0.29153943]],some_videos_sample_clips/picking fruit/qt6ty_hwkmw/clip_0009.mp4,normal
[[0.1076152  0.         0.2074127  ... 0.20322852 0.31173235 0.23001967]],some_videos_sample_clips/picking fruit/qt6ty_hwkmw/clip_0013.mp4,normal
[[0.1565204  0.12160569 0.         ... 0.17466854 0.06464611 0.36330134]],some_videos_sample_clips/picking fruit/qt6ty_hwkmw/clip_0010.mp4,normal
[[0.29431677 0.23728357 0.09519032 ... 0.14123471 0.551264   0.1570076 ]],some_videos_sample_clips/picking fruit/qt6ty_hwkmw/clip_0001.mp4,normal
[[0.11365253 0.09496583 0.09829658 ... 0.20907556 0.2516242  0.33386943]],some_videos_sample_clips/picking fruit/qt6ty_hwkmw/clip_0004.mp4,normal
[[0.3258657  0.21815403 0.09900671 ... 0.16879378 0.39195976 0.10272014]],some_videos_sample_clips/picking fruit/qt6ty_hwkmw/clip_0016.mp4,normal
[[0.2076123  0.         0.08905712 ... 0.22068985 0.27566615 0.02963471]],some_videos_sample_clips/picking fruit/qt6ty_hwkmw/clip_0005.mp4,normal
[[0.2046598  0.22216539 0.13886578 ... 0.12420877 0.         0.29645345]],some_videos_sample_clips/picking fruit/qt6ty_hwkmw/clip_0008.mp4,normal
[[0.2604156  0.0404356  0.12544446 ... 0.08827364 0.2643663  0.11110613]],some_videos_sample_clips/picking fruit/qt6ty_hwkmw/clip_0007.mp4,normal
[[0.0985987  0.1989402  0.30888912 ... 0.17080018 0.26006988 0.05814299]],some_videos_sample_clips/picking fruit/nUA9HTQ6eXU/clip_0006.mp4,normal
[[0.09561475 0.1621814  0.0541493  ... 0.         0.23606949 0.25653479]],some_videos_sample_clips/picking fruit/nUA9HTQ6eXU/clip_0002.mp4,normal
[[0.17411606 0.29517016 0.08596196 ... 0.00737351 0.15317836 0.14746456]],some_videos_sample_clips/picking fruit/nUA9HTQ6eXU/clip_0011.mp4,normal
[[0.07743662 0.16263105 0.13657103 ... 0.08778351 0.2675952  0.30407652]],some_videos_sample_clips/picking fruit/nUA9HTQ6eXU/clip_0017.mp4,normal
[[0.10404953 0.14312655 0.03490434 ... 0.01790911 0.05820645 0.21689653]],some_videos_sample_clips/picking fruit/nUA9HTQ6eXU/clip_0012.mp4,normal
[[0.02404144 0.19723463 0.12308951 ... 0.05893051 0.09906512 0.03743317]],some_videos_sample_clips/picking fruit/nUA9HTQ6eXU/clip_0014.mp4,normal
[[0.09962469 0.14844453 0.0542058  ... 0.16219182 0.21850069 0.25982282]],some_videos_sample_clips/picking fruit/nUA9HTQ6eXU/clip_0003.mp4,normal
[[0.27158538 0.33082506 0.02233262 ... 0.043439   0.32631525 0.56371254]],some_videos_sample_clips/picking fruit/nUA9HTQ6eXU/clip_0000.mp4,normal
[[0.1362874  0.3041527  0.12689444 ... 0.04647408 0.23355885 0.2129782 ]],some_videos_sample_clips/picking fruit/nUA9HTQ6eXU/clip_0015.mp4,normal
[[0.05228477 0.12259848 0.12910512 ... 0.02805082 0.19739425 0.2118682 ]],some_videos_sample_clips/picking fruit/nUA9HTQ6eXU/clip_0009.mp4,normal
[[0.07589846 0.09394965 0.07871359 ... 0.16592532 0.15626287 0.05495444]],some_videos_sample_clips/picking fruit/nUA9HTQ6eXU/clip_0013.mp4,normal
[[0.06920037 0.04025247 0.12300297 ... 0.09836984 0.22979482 0.25179312]],some_videos_sample_clips/picking fruit/nUA9HTQ6eXU/clip_0010.mp4,normal
[[0.10914494 0.31634602 0.13391602 ... 0.07354461 0.16090289 0.46159503]],some_videos_sample_clips/picking fruit/nUA9HTQ6eXU/clip_0001.mp4,normal
[[0.10959067 0.13087182 0.12201133 ... 0.01818531 0.07827695 0.07642481]],some_videos_sample_clips/picking fruit/nUA9HTQ6eXU/clip_0004.mp4,normal
[[0.0819638  0.14435703 0.13713935 ... 0.         0.33594662 0.05053896]],some_videos_sample_clips/picking fruit/nUA9HTQ6eXU/clip_0016.mp4,normal
[[0.19829504 0.3080026  0.1254168  ... 0.06826376 0.22534536 0.38147187]],some_videos_sample_clips/picking fruit/nUA9HTQ6eXU/clip_0005.mp4,normal
[[0.05586377 0.12344026 0.14329652 ... 0.08776347 0.21577679 0.35908338]],some_videos_sample_clips/picking fruit/nUA9HTQ6eXU/clip_0008.mp4,normal
[[0.02905065 0.32052943 0.11045362 ... 0.01296267 0.14781213 0.        ]],some_videos_sample_clips/picking fruit/nUA9HTQ6eXU/clip_0007.mp4,normal
[[0.21266632 0.12860446 0.20937733 ... 0.14007863 0.33497253 0.3628111 ]],some_videos_sample_clips/picking fruit/4MCvmF4ca4I/clip_0006.mp4,normal
[[0.27607495 0.09652712 0.25280765 ... 0.0885485  0.08492032 0.06623869]],some_videos_sample_clips/picking fruit/4MCvmF4ca4I/clip_0002.mp4,normal
[[0.22513495 0.2246692  0.05506684 ... 0.10104842 0.14298342 0.20144244]],some_videos_sample_clips/picking fruit/4MCvmF4ca4I/clip_0011.mp4,normal
[[0.16567425 0.11344644 0.11030698 ... 0.07847288 0.10394692 0.05559983]],some_videos_sample_clips/picking fruit/4MCvmF4ca4I/clip_0017.mp4,normal
[[0.07834096 0.19447373 0.23192506 ... 0.05647193 0.12686332 0.33616218]],some_videos_sample_clips/picking fruit/4MCvmF4ca4I/clip_0012.mp4,normal
[[0.15345158 0.22164202 0.0815392  ... 0.15570162 0.0790989  0.1484578 ]],some_videos_sample_clips/picking fruit/4MCvmF4ca4I/clip_0014.mp4,normal
[[0.09443911 0.05309043 0.19641526 ... 0.06490386 0.1883165  0.        ]],some_videos_sample_clips/picking fruit/4MCvmF4ca4I/clip_0003.mp4,normal
[[0.15937822 0.05832372 0.2125536  ... 0.18232594 0.11991705 0.2501413 ]],some_videos_sample_clips/picking fruit/4MCvmF4ca4I/clip_0000.mp4,normal
[[0.3130379  0.06657063 0.11834107 ... 0.04432585 0.23080218 0.10376491]],some_videos_sample_clips/picking fruit/4MCvmF4ca4I/clip_0015.mp4,normal
[[0.00616992 0.15841506 0.05246273 ... 0.16940056 0.02546844 0.15045632]],some_videos_sample_clips/picking fruit/4MCvmF4ca4I/clip_0009.mp4,normal
[[0.15591168 0.12371426 0.10260184 ... 0.04539792 0.06505339 0.11263251]],some_videos_sample_clips/picking fruit/4MCvmF4ca4I/clip_0013.mp4,normal
[[0.27007613 0.11112618 0.10753491 ... 0.20406027 0.17093234 0.14411262]],some_videos_sample_clips/picking fruit/4MCvmF4ca4I/clip_0010.mp4,normal
[[0.38694465 0.02382544 0.23588943 ... 0.10153028 0.10088108 0.26566368]],some_videos_sample_clips/picking fruit/4MCvmF4ca4I/clip_0001.mp4,normal
[[0.18985732 0.22480702 0.12663224 ... 0.05739899 0.23797055 0.19166517]],some_videos_sample_clips/picking fruit/4MCvmF4ca4I/clip_0004.mp4,normal
[[0.2639844  0.12327825 0.16883777 ... 0.05997902 0.25532308 0.19357602]],some_videos_sample_clips/picking fruit/4MCvmF4ca4I/clip_0016.mp4,normal
[[0.         0.15386944 0.29641277 ... 0.04580569 0.12323859 0.40222293]],some_videos_sample_clips/picking fruit/4MCvmF4ca4I/clip_0005.mp4,normal
[[0.20977731 0.4521141  0.04443794 ... 0.11019647 0.05257023 0.07364573]],some_videos_sample_clips/picking fruit/4MCvmF4ca4I/clip_0008.mp4,normal
[[0.18153112 0.20322941 0.19868253 ... 0.24082525 0.17466353 0.04139936]],some_videos_sample_clips/picking fruit/4MCvmF4ca4I/clip_0007.mp4,normal
[[0.11347073 0.15087095 0.10315324 ... 0.20507947 0.15454532 0.30181417]],some_videos_sample_clips/picking fruit/Jg6iNpFXk6U/clip_0006.mp4,normal
[[0.20429616 0.06929681 0.0815462  ... 0.29148546 0.24232581 0.12535714]],some_videos_sample_clips/picking fruit/Jg6iNpFXk6U/clip_0002.mp4,normal
